,l_knee_pos,l_hall_pos,l_knee_vel,l_hall_vel,l_knee_eff,r_knee_pos,r_hall_pos,r_knee_vel,r_hall_vel,r_knee_eff,imu,l_pressure,r_pressure,command,timestamp
0,1.0021787881851196,1.809862945228815,0.0,1.0882030401170487e-09,0.020027320832014084,-1.0078253746032715,-1.7047782205045223,0.0,-1.025019517178862e-09,0.0,"[-0.0016870286781340837, 0.06789175420999527, -0.08084466308355331, 0.9944103956222534, -0.026632016524672508, -0.08522245287895203, -0.021305613219738007, -2.3516347408294678, 0.16467662155628204, 9.55507755279541]","[0.0, 4.499841853565609, 4.998598875749611, 0.0]","[1.4491878834237728, 13.42262623003269, 4.503244632921687, 0.0]",[],1663166595.302053
1,1.0037134885787964,1.804835548158735,0.0,-0.08707356727819117,0.053406186401844025,-1.0078253746032715,-1.7047782205045223,0.0,0.0,0.0,"[-0.001642098999582231, 0.06819430738687515, -0.0813160389661789, 0.994351327419281, -0.02769729681313038, -0.08841829001903534, -0.01491392869502306, -2.2652790546417236, 0.1263880729675293, 9.507708549499512]","[0.007961149091798963, 4.640193512257133, 5.075756333023998, 0.0]","[1.4057266885843185, 13.268195481257283, 4.519796492545998, 0.0]",[],1663166595.3597903
2,1.0021787881851196,1.809862945228815,0.0,0.8423790204787871,0.046730414032936096,-1.0078253746032715,-1.7047782205045223,0.0,0.0,0.0,"[-0.001627222285605967, 0.0682111456990242, -0.08134255558252335, 0.9943479895591736, -0.024501454085111618, -0.08735301345586777, -0.011718086898326874, -2.246088981628418, 0.13117414712905884, 9.521919250488281]","[0.07116839677796355, 4.619067450331717, 5.262584976162979, 0.0]","[1.37804289919169, 13.279634874571858, 4.54844481396424, 0.0]",[],1663166595.3657584
3,1.0021787881851196,1.804835548158735,0.0,-0.21207739912926943,0.046730414032936096,-1.0078253746032715,-1.7047782205045223,0.0,0.0,0.0,"[-0.0015854767989367247, 0.06830975413322449, -0.08140414208173752, 0.9943362474441528, -0.03089313767850399, -0.08522245287895203, -0.009587525390088558, -2.246088981628418, 0.16467662155628204, 9.469813346862793]","[0.058944397351248345, 4.587917330899705, 5.124854987168132, 0.0]","[1.3310093032477315, 13.364714168756226, 4.502289499926244, 0.0]",[],1663166595.389464
4,1.0021787881851196,1.804835548158735,0.0,0.0,0.07343350350856781,-1.0078253746032715,-1.7047782205045223,0.0,0.0,0.0,"[-0.0015650016721338034, 0.06835366040468216, -0.08141680806875229, 0.9943322539329529, -0.026632016524672508, -0.08415716886520386, -0.009587525390088558, -2.2652790546417236, 0.1933930367231369, 9.526656150817871]","[0.04373772792853785, 4.570014499997261, 5.12071040907613, 0.0]","[1.4310294662354759, 13.347556139755733, 4.34154090021528, 0.0]",[],1663166595.400846
5,1.0021787881851196,1.804835548158735,0.0,0.0,0.053406186401844025,-1.0078253746032715,-1.7047782205045223,0.0,0.0,0.0,"[-0.001550286659039557, 0.06840896606445312, -0.0814352035522461, 0.9943269491195679, -0.03195841982960701, -0.08202660828828812, -0.008522245101630688, -2.246088981628418, 0.17424875497817993, 9.493497848510742]","[0.07146569193603594, 4.32762073685301, 5.268642654468406, 0.0]","[1.3688148221454313, 13.422982716413111, 4.24636392841211, 0.0]",[],1663166595.409785
6,1.0021787881851196,1.804835548158735,0.0,0.0,0.08678505569696426,-1.0078253746032715,-1.7047782205045223,0.0,0.0,0.0,"[-0.0015395794762298465, 0.06846397370100021, -0.08143997192382812, 0.9943228363990784, -0.03408898040652275, -0.08522245287895203, -0.006391683593392372, -2.2556838989257812, 0.16467662155628204, 9.455602645874023]","[0.12662432479295976, 4.5155930345290844, 5.4047783932854, 0.0]","[1.293799699904623, 13.424771514143435, 4.369869899227528, 0.0]",[],1663166595.4194214
7,1.0021787881851196,1.804835548158735,0.0,0.0,0.08010928332805634,-1.0078253746032715,-1.7047782205045223,0.0,0.0,0.0,"[-0.0015247834380716085, 0.06852754205465317, -0.08145086467266083, 0.9943175315856934, -0.02876257710158825, -0.08202660828828812, -0.00745696434751153, -2.2700765132904053, 0.15510448813438416, 9.521919250488281]","[0.022867431133396184, 4.442910129835304, 4.980427730315022, 0.0]","[1.2673064163827301, 13.58098893870643, 4.340267389554688, 0.0]",[],1663166595.4282162
8,1.0021787881851196,1.804835548158735,0.0,0.0,0.04005464166402817,-1.0078253746032715,-1.6996587663888931,0.0,0.661019174824529,0.0,"[-0.0015124422498047352, 0.06858904659748077, -0.08146293461322784, 0.9943123459815979, -0.03195841982960701, -0.08202660828828812, -0.010652806609869003, -2.260481595993042, 0.18860696256160736, 9.4271821975708]","[0.04791222903371488, 4.495182067307252, 5.077986866161725, 0.0]","[1.1446626661356698, 13.455868585006934, 4.210393865436311, 0.0]",[],1663166595.435961
9,1.0021787881851196,1.804835548158735,0.0,0.0,0.04005464166402817,-1.0078253746032715,-1.7047782205045223,0.0,-0.6923278050943092,0.0,"[-0.001496029901318252, 0.06864991784095764, -0.08148136734962463, 0.9943066835403442, -0.03089313767850399, -0.08309189230203629, -0.009587525390088558, -2.2796716690063477, 0.18860696256160736, 9.493497848510742]","[0.04821084943023337, 4.335495266363378, 5.160880789853852, 0.0]","[1.2080691413348963, 13.477675790552084, 4.458996750652041, 0.0]",[],1663166595.4433556
10,1.0037134885787964,1.799808151088655,0.0,-0.7297858254525161,0.053406186401844025,-1.0078253746032715,-1.7047782205045223,0.0,0.0,0.0,"[-0.0014737454475834966, 0.06869222223758698, -0.08149120211601257, 0.9943029880523682, -0.02769729681313038, -0.08522245287895203, -0.011718086898326874, -2.2556838989257812, 0.2268954962491989, 9.455602645874023]","[0.037180006351146, 4.356262719965633, 5.092653023057148, 0.0]","[1.2649258463874073, 13.527006715385559, 4.476823065677789, 0.0]",[],1663166595.4502444
11,1.0021787881851196,1.799808151088655,0.0,0.0,0.053406186401844025,-1.0078253746032715,-1.7047782205045223,0.0,0.0,0.0,"[-0.001452233293093741, 0.06873827427625656, -0.08150139451026917, 0.9942989945411682, -0.03089313767850399, -0.08202660828828812, -0.008522245101630688, -2.2700765132904053, 0.22210943698883057, 9.479288101196289]","[0.0, 4.540653178295574, 5.091058772879292, 0.0]","[1.4194212609400427, 13.756509676380663, 4.462180527303521, 0.0]",[],1663166595.4564621
12,1.0021787881851196,1.799808151088655,0.0,0.0,0.06675773113965988,-1.0078253746032715,-1.7047782205045223,0.0,0.0,0.0,"[-0.0014158347621560097, 0.06882280111312866, -0.08155101537704468, 0.9942891001701355, -0.02769729681313038, -0.08309189230203629, -0.015979209914803505, -2.2796716690063477, 0.2268954962491989, 9.502971649169922]","[0.05775168274976918, 4.481578292397263, 5.001468998440172, 0.0]","[1.4631788674452721, 13.86410914887102, 4.532528764929379, 0.0]",[],1663166595.4664745
13,1.0037134885787964,1.799808151088655,0.0,0.0,0.046730414032936096,-1.006291389465332,-1.7047782205045223,0.0,0.0,0.0,"[-0.0013802594039589167, 0.06888056546449661, -0.08161430805921555, 0.9942799806594849, -0.024501454085111618, -0.08202660828828812, -0.018109770491719246, -2.2652790546417236, 0.22210943698883057, 9.479288101196289]","[0.09830000348472208, 4.548890560014585, 5.034308662622299, 0.0]","[1.5051513777636205, 13.520216498615635, 4.4408548921836815, 0.0]",[],1663166595.4755683
14,1.0037134885787964,1.799808151088655,0.0,0.0,0.07343350350856781,-1.0078253746032715,-1.7047782205045223,0.0,0.0,0.0,"[-0.0013314345851540565, 0.06896166503429413, -0.08170576393604279, 0.994266927242279, -0.02769729681313038, -0.08309189230203629, -0.021305613219738007, -2.2988617420196533, 0.2603980004787445, 9.517182350158691]","[0.011240230753569242, 4.360557532072607, 4.920808442108312, 0.0]","[1.5274772281187157, 13.50484514540273, 4.36573193432145, 0.0]",[],1663166595.496506
