Unnamed: 0,l_knee_pos,l_hall_pos,l_knee_vel,l_hall_vel,l_knee_eff,r_knee_pos,r_hall_pos,r_knee_vel,r_hall_vel,r_knee_eff,imu,l_pressure,r_pressure,command,timestamp
0,0.319003416003015,0.576097268104044,0,1.08820304011705E-09,0.00171173682324906,-0.320800780283104,-0.5426477613374,0,-1.02501951717886E-09,0,"[-0.828783402139537, 7.744265494752768, -9.351842645385958, -0.026632016524672508, -0.08522245287895203, -0.021305613219738007, -2.3516347408294678, 0.16467662155628204, 9.55507755279541]","[0.0, 4.499841853565609, 4.998598875749611]","[13.42262623003269, 4.503244632921687, 0.0]",[],1663166595.30205
1,0.319491926310652,0.574496997914866,0,-0.0870735672781911,0.00456463131639692,-0.320800780283104,-0.5426477613374,0,0,0,"[-0.8302200301534561, 7.7789252224282555, -9.406705593148342, -0.02769729681313038, -0.08841829001903534, -0.01491392869502306, -2.2652790546417236, 0.1263880729675293, 9.507708549499512]","[0.007961149091798963, 4.640193512257133, 5.075756333023998]","[13.268195481257283, 4.519796492545998, 0.0]",[],1663166595.35979
2,0.319003416003015,0.576097268104044,0,0.842379020478787,0.00399405248144752,-0.320800780283104,-0.5426477613374,0,0,0,"[-0.828879992869897, 7.780970264249907, -9.409695419568202, -0.024501454085111618, -0.08735301345586777, -0.011718086898326874, -2.246088981628418, 0.13117414712905884, 9.521919250488281]","[0.07116839677796355, 4.619067450331717, 5.262584976162979]","[13.279634874571858, 4.54844481396424, 0.0]",[],1663166595.36576
3,0.319003416003015,0.574496997914866,0,-0.212077399129269,0.00399405248144752,-0.320800780283104,-0.5426477613374,0,0,0,"[-0.8255138041456626, 7.792599336416606, -9.416710883940718, -0.03089313767850399, -0.08522245287895203, -0.009587525390088558, -2.246088981628418, 0.16467662155628204, 9.469813346862793]","[0.058944397351248345, 4.587917330899705, 5.124854987168132]","[13.364714168756226, 4.502289499926244, 0.0]",[],1663166595.38946
4,0.319003416003015,0.574496997914866,0,0,0.00627636782124511,-0.320800780283104,-0.5426477613374,0,0,0,"[-0.8236819272886776, 7.797807703017522, -9.418111646600856, -0.026632016524672508, -0.08415716886520386, -0.009587525390088558, -2.2652790546417236, 0.1933930367231369, 9.526656150817871]","[0.04373772792853785, 4.570014499997261, 5.12071040907613]","[13.347556139755733, 4.34154090021528, 0.0]",[],1663166595.40085
5,0.319003416003015,0.574496997914866,0,0,0.00456463131639692,-0.320800780283104,-0.5426477613374,0,0,0,"[-0.822667608093346, 7.804261506023137, -9.420244323846617, -0.03195841982960701, -0.08202660828828812, -0.008522245101630688, -2.246088981628418, 0.17424875497817993, 9.493497848510742]","[0.07146569193603594, 4.32762073685301, 5.268642654468406]","[13.422982716413111, 4.24636392841211, 0.0]",[],1663166595.40979
6,0.319003416003015,0.574496997914866,0,0,0.00741752612794566,-0.320800780283104,-0.5426477613374,0,0,0,"[-0.8220038638002276, 7.810655236094172, -9.420830436703245, -0.03408898040652275, -0.08522245287895203, -0.006391683593392372, -2.2556838989257812, 0.16467662155628204, 9.455602645874023]","[0.12662432479295976, 4.5155930345290844, 5.4047783932854]","[13.424771514143435, 4.369869899227528, 0.0]",[],1663166595.41942
7,0.319003416003015,0.574496997914866,0,0,0.00684694729299627,-0.320800780283104,-0.5426477613374,0,0,0,"[-0.8210008621470265, 7.818061576210092, -9.422110949248097, -0.02876257710158825, -0.08202660828828812, -0.00745696434751153, -2.2700765132904053, 0.15510448813438416, 9.521919250488281]","[0.022867431133396184, 4.442910129835304, 4.980427730315022]","[13.58098893870643, 4.340267389554688, 0.0]",[],1663166595.42822
8,0.319003416003015,0.574496997914866,0,0,0.00342347364649813,-0.320800780283104,-0.541018188480531,0,0.661019174824529,0,"[-0.8202697810627878, 7.825208255329965, -9.423543235693941, -0.03195841982960701, -0.08202660828828812, -0.010652806609869003, -2.260481595993042, 0.18860696256160736, 9.4271821975708]","[0.04791222903371488, 4.495182067307252, 5.077986866161725]","[13.455868585006934, 4.210393865436311, 0.0]",[],1663166595.43596
9,0.319003416003015,0.574496997914866,0,0,0.00342347364649813,-0.320800780283104,-0.5426477613374,0,-0.692327805094309,0,"[-0.8191149955925897, 7.832315660697701, -9.4256790118305, -0.03089313767850399, -0.08309189230203629, -0.009587525390088558, -2.2796716690063477, 0.18860696256160736, 9.493497848510742]","[0.04821084943023337, 4.335495266363378, 5.160880789853852]","[13.477675790552084, 4.458996750652041, 0.0]",[],1663166595.44336
10,0.319491926310652,0.572896727725689,0,-0.729785825452516,0.00456463131639692,-0.320800780283104,-0.5426477613374,0,0,0,"[-0.8170379333329473, 7.837360199457907, -9.42673347889485, -0.02769729681313038, -0.08522245287895203, -0.011718086898326874, -2.2556838989257812, 0.2268954962491989, 9.455602645874023]","[0.037180006351146, 4.356262719965633, 5.092653023057148]","[13.527006715385559, 4.476823065677789, 0.0]",[],1663166595.45024
11,0.319003416003015,0.572896727725689,0,0,0.00456463131639692,-0.320800780283104,-0.5426477613374,0,0,0,"[-0.8150887318324975, 7.842826134898707, -9.427843169478596, -0.03089313767850399, -0.08202660828828812, -0.008522245101630688, -2.2700765132904053, 0.22210943698883057, 9.479288101196289]","[0.0, 4.540653178295574, 5.091058772879292]","[13.756509676380663, 4.462180527303521, 0.0]",[],1663166595.45646
12,0.319003416003015,0.572896727725689,0,0,0.00570578898629571,-0.320800780283104,-0.5426477613374,0,0,0,"[-0.812111872556545, 7.85280428635834, -9.433483017614803, -0.02769729681313038, -0.08309189230203629, -0.015979209914803505, -2.2796716690063477, 0.2268954962491989, 9.502971649169922]","[0.05775168274976918, 4.481578292397263, 5.001468998440172]","[13.86410914887102, 4.532528764929379, 0.0]",[],1663166595.46647
13,0.319491926310652,0.572896727725689,0,0,0.00399405248144752,-0.320312497648438,-0.5426477613374,0,0,0,"[-0.8090810530172875, 7.859700984368323, -9.44065573004894, -0.024501454085111618, -0.08202660828828812, -0.018109770491719246, -2.2652790546417236, 0.22210943698883057, 9.479288101196289]","[0.09830000348472208, 4.548890560014585, 5.034308662622299]","[13.520216498615635, 4.4408548921836815, 0.0]",[],1663166595.47557
14,0.319491926310652,0.572896727725689,0,0,0.00627636782124511,-0.320800780283104,-0.5426477613374,0,0,0,"[-0.8049769766364127, 7.869371628955393, -9.451034818271998, -0.02769729681313038, -0.08309189230203629, -0.021305613219738007, -2.2988617420196533, 0.2603980004787445, 9.517182350158691]","[0.011240230753569242, 4.360557532072607, 4.920808442108312]","[13.50484514540273, 4.36573193432145, 0.0]",[],1663166595.49651
15,0.319003416003015,0.572896727725689,0,0,0.00399405248144752,-0.320800780283104,-0.5426477613374,0,0,0,"[-0.8018155250188772, 7.878680098877729, -9.462865911295735, -0.02876257710158825, -0.08309189230203629, -0.020240332931280136, -2.2556838989257812, 0.1598905622959137, 9.55507755279541]","[0.0, 4.476568385586706, 5.125811064904422]","[13.476962817791241, 4.275967382825796, 0.0]",[],1663166595.50277
16,0.319003416003015,0.572896727725689,0,0,0.00456463131639692,-0.320800780283104,-0.5426477613374,0,0,0,"[-0.8008550151737587, 7.882386476001891, -9.468317954119094, -0.03089313767850399, -0.08096133172512054, -0.024501454085111618, -2.260481595993042, 0.18860696256160736, 9.507708549499512]","[0.07832380089454108, 4.585054830142635, 5.156736684132275]","[13.34040519271991, 4.230447879377249, 0.0]",[],1663166595.50962
17,0.319003416003015,0.572896727725689,0,0,0.00399405248144752,-0.320800780283104,-0.5426477613374,0,0,0,"[-0.7997102209449616, 7.892540934499584, -9.482564919165432, -0.03195841982960701, -0.08202660828828812, -0.022370893508195877, -2.198113441467285, 0.2460397630929947, 9.46507740020752]","[0.15375593149971828, 4.601525349695175, 5.189574931203133]","[13.431205244532936, 4.132726720475434, 0.0]",[],1663166595.52357
18,0.319003416003015,0.572896727725689,0,0,0.00456463131639692,-0.320800780283104,-0.5426477613374,0,0,0,"[-0.7994104743890974, 7.898084105207922, -9.4888763078818, -0.03089313767850399, -0.07989604771137238, -0.024501454085111618, -2.2940640449523926, 0.1933930367231369, 9.517182350158691]","[0.14451371857670095, 4.705356251878227, 5.0665101543628595]","[13.669641584465968, 4.300160306413658, 0.0]",[],1663166595.53072
19,0.319003416003015,0.572896727725689,0,0,0.00741752612794566,-0.320800780283104,-0.541018188480531,0,0.79601656626506,0,"[-0.7998801941260543, 7.904401371139881, -9.497544510751522, -0.03195841982960701, -0.08202660828828812, -0.024501454085111618, -2.202911138534546, 0.18382088840007782, 9.46034049987793]","[0.07027430257300289, 4.663106249970135, 5.136969399038139]","[13.55238939444862, 4.4367169272776055, 0.0]",[],1663166595.53715
20,0.319491926310652,0.572896727725689,0,0,0.00741752612794566,-0.320800780283104,-0.541018188480531,0,0,0,"[-0.7997094879147295, 7.909878244832627, -9.50420903999659, -0.03089313767850399, -0.0756349265575409, -0.02556673437356949, -2.2556838989257812, 0.15510448813438416, 9.46034049987793]","[0.10366721919137822, 4.6412650933411355, 5.1927629591884195]","[13.503056347672404, 4.348861697031992, 0.0]",[],1663166595.54423
21,0.319003416003015,0.572896727725689,0,0,0.00741752612794566,-0.320800780283104,-0.541018188480531,0,0,0,"[-0.800476297869193, 7.921875655376682, -9.514327824721972, -0.03195841982960701, -0.0756349265575409, -0.023436173796653748, -2.2940640449523926, 0.12160201370716095, 9.498234748840332]","[0.0, 4.376669443301987, 5.235165762585561]","[13.661419056346142, 4.553219534200613, 0.0]",[],1663166595.55356
22,0.319003416003015,0.572896727725689,0,0,0.00228231565819846,-0.320800780283104,-0.541018188480531,0,0,0,"[-0.800774134782134, 7.931268759173339, -9.52219722587908, -0.03089313767850399, -0.07456964254379272, -0.020240332931280136, -2.260481595993042, 0.18860696256160736, 9.526656150817871]","[0.08398963699771574, 4.5957961042955535, 5.050887447360725]","[13.697882520400617, 4.68754845614937, 0.0]",[],1663166595.56248
23,0.319003416003015,0.572896727725689,0,0,0.00285289449314785,-0.320800780283104,-0.541018188480531,0,0,0,"[-0.8006778085164789, 7.9819047323706815, -9.56470794747679, -0.03089313767850399, -0.07243908196687698, -0.023436173796653748, -2.289266586303711, 0.18382088840007782, 9.526656150817871]","[0.0, 4.537077704777663, 5.109869980237138]","[13.719331117622605, 4.616883730340056, 0.0]",[],1663166595.60299
24,0.319491926310652,0.572896727725689,0,0,0.00114115782909923,-0.320800780283104,-0.541018188480531,0,0,0,"[-0.8019819003399079, 7.993635710420545, -9.573451220217695, -0.02982785739004612, -0.07350436598062515, -0.026632016524672508, -2.3420393466949463, 0.1694626808166504, 9.498234748840332]","[0.0, 4.55283100768388, 5.144301532745004]","[13.64497400010649, 4.520116759692838, 0.0]",[],1663166595.61145
25,0.319491926310652,0.572896727725689,0,0,0.000570578914549615,-0.320800780283104,-0.541018188480531,0,0,0,"[-0.8025588009228071, 8.007300044305484, -9.584288288805814, -0.03089313767850399, -0.07030852138996124, -0.023436173796653748, -2.303659200668335, 0.18382088840007782, 9.474550247192383]","[0.0, 4.557125819790854, 5.0288896291288605]","[13.70538783187412, 4.368278955642634, 0.0]",[],1663166595.62203
26,0.319491926310652,0.572896727725689,0,0,0.00513521015134632,-0.320800780283104,-0.541018188480531,0,0,0,"[-0.804261053516113, 8.019558449743009, -9.593028375730478, -0.03195841982960701, -0.07456964254379272, -0.023436173796653748, -2.3516347408294678, 0.14553235471248627, 9.493497848510742]","[0.0, 4.955987396741486, 5.028888684388014]","[13.914155168408076, 4.41125049302915, 0.0]",[],1663166595.63016
27,0.319491926310652,0.572896727725689,0,0,0.00285289449314785,-0.320800780283104,-0.529611178482447,0,2.68210467559465,0,"[-0.8074578048463987, 8.04035797433014, -9.610570627508178, -0.03408898040652275, -0.07776548713445663, -0.02556673437356949, -2.332444190979004, 0.2029651552438736, 9.493497848510742]","[0.020780180580807668, 4.428232651898573, 5.49468560064882]","[14.110055044163033, 4.522343513867182, 0.0]",[],1663166595.64352
28,0.319491926310652,0.572896727725689,0,0,0.00399405248144752,-0.320800780283104,-0.539388615623662,0,-4.42489631989284,0,"[-0.8095869571131546, 8.049333704948838, -9.619098057836833, -0.03408898040652275, -0.07243908196687698, -0.026632016524672508, -2.318051815032959, 0.1933930367231369, 9.45086669921875]","[0.010047074405941391, 4.512369803506114, 5.3289001151166815]","[13.789041180536804, 4.591100807908147, 0.0]",[],1663166595.65047
29,0.319003416003015,0.572896727725689,0,0,0.00456463131639692,-0.320800780283104,-0.539388615623662,0,0,0,"[-0.81006101127707, 8.0547373994321, -9.624271080498785, -0.03195841982960701, -0.07137380540370941, -0.02769729681313038, -2.3228492736816406, 0.19817909598350525, 9.488760948181152]","[0.007960707345650265, 4.674206132446215, 5.295104845568689]","[13.509494321947383, 4.5987409271308515, 0.0]",[],1663166595.65518
30,0.319003416003015,0.572896727725689,0,0,0.00627636782124511,-0.320312497648438,-0.539388615623662,0,0,0,"[-0.8114259160275991, 8.061741560690319, -9.630236164849546, -0.02982785739004612, -0.07030852138996124, -0.02556673437356949, -2.346837043762207, 0.15510448813438416, 9.531392097473145]","[0.0, 4.729703422883874, 5.421038327988255]","[13.507705524217059, 4.488283716882271, 0.0]",[],1663166595.66051
31,0.319003416003015,0.572896727725689,0,0,0.00570578898629571,-0.320312497648438,-0.539388615623662,0,0,0,"[-0.8120506663475374, 8.066583799239393, -9.63379371663323, -0.02982785739004612, -0.07137380540370941, -0.02556673437356949, -2.3228492736816406, 0.12160201370716095, 9.441391944885254]","[0.03151461199412002, 4.654873112136605, 5.415936727419117]","[13.358639046689891, 4.513430828724731, 0.0]",[],1663166595.66617
32,0.319003416003015,0.572896727725689,0,0,0.00228231565819846,-0.320312497648438,-0.539388615623662,0,0,0,"[-0.8149098220220287, 8.075810012304812, -9.642410627362855, -0.03195841982960701, -0.07350436598062515, -0.02769729681313038, -2.2844691276550293, 0.1503184288740158, 9.46034049987793]","[0.1006854326876804, 4.376671565244726, 5.38214240261197]","[13.550959205041455, 4.577729890712776, 0.0]",[],1663166595.6714
33,0.319491926310652,0.572896727725689,0,0,0.00456463131639692,-0.320312497648438,-0.539388615623662,0,0,0,"[-0.8164712372214589, 8.084732501527563, -9.64923912607762, -0.03195841982960701, -0.0681779608130455, -0.02556673437356949, -2.289266586303711, 0.2268954962491989, 9.517182350158691]","[0.0851819098530462, 4.741518400063535, 5.419763872586816]","[13.641042040208157, 4.490192093391466, 0.0]",[],1663166595.67679
34,0.319491926310652,0.572896727725689,0,0,0.00684694729299627,-0.320312497648438,-0.539388615623662,0,0,0,"[-0.8186234119729954, 8.09739975748231, -9.657717805046914, -0.03302370011806488, -0.07350436598062515, -0.024501454085111618, -2.3276467323303223, 0.21732336282730103, 9.54086685180664]","[0.1358674212082745, 4.762285853665791, 5.295424167974683]","[13.65784358282823, 4.4023368631458535, 0.0]",[],1663166595.68473
35,0.319003416003015,0.572896727725689,0,0,0.00114115782909923,-0.320312497648438,-0.539388615623662,0,0,0,"[-0.8238777094637375, 8.133353860764503, -9.68112611909384, -0.03515426069498062, -0.06924324482679367, -0.021305613219738007, -2.3228492736816406, 0.17903482913970947, 9.479288101196289]","[0.08488373120267641, 4.814920643346381, 5.333044220838259]","[13.541665095837624, 4.499425045680757, 0.0]",[],1663166595.70523
36,0.319003416003015,0.571296457536511,0,-0.15363296447866,0.00285289449314785,-0.320312497648438,-0.537759042766793,0,0.156446149236441,0,"[-0.8304851745039789, 8.184626982493771, -9.716464475061688, -0.03089313767850399, -0.07137380540370941, -0.026632016524672508, -2.3372418880462646, 0.1933930367231369, 9.45086669921875]","[0.12811477629866, 4.826733498583303, 5.458978175628248]","[13.974571122118448, 4.324033907595526, 0.0]",[],1663166595.73796
