,l_knee_pos,l_hall_pos,l_knee_vel,l_hall_vel,l_knee_eff,r_knee_pos,r_hall_pos,r_knee_vel,r_hall_vel,r_hall_eff,imu,l_pressure,r_pressure,command,timestamp
10,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.12683969736099243,-1.104466199874878,-0.9418642037617837,0.0,0.0,-0.14686700701713562,"[-0.004667418543249369, -0.08622613549232483, 0.08106188476085663, -0.9929613471031189, -0.011718086898326874, 0.021305613219738007, 0.002130561275407672, -1.508423924446106, 0.009577294811606407, 9.476733207702637]","[3.141170003739714, 4.620319471860319, 6.35154133012067, 0.0]","[1.7243828341658034, 10.046351055112996, 5.4473895525469995, 1.665744349625771]",[],1656014407.8880985
11,1.1357003450393677,0.6657476619423682,0.0,0.0,-0.1201639175415039,-1.104466199874878,-0.9418642037617837,0.0,0.0,-0.15354278683662415,"[-0.004666049964725971, -0.08620858192443848, 0.0810384526848793, -0.9929648041725159, -0.008522245101630688, 0.017044490203261375, 0.00745696434751153, -1.4557487964630127, 0.0670410618185997, 9.467155456542969]","[3.2309107864934097, 4.438123885936297, 6.473131318666406, 0.0]","[1.8047142407552244, 10.108382659086342, 5.385671475571053, 1.6503535189956917]",[],1656014407.8931856
12,1.1357003450393677,0.6657476619423682,0.0,0.0,-0.11348814517259598,-1.104466199874878,-0.9387962421860125,0.0,0.8129359725253196,-0.17357011139392853,"[-0.004656841978430748, -0.08621517568826675, 0.08102436363697052, -0.9929654002189636, -0.011718086898326874, 0.019175050780177116, 0.004261122550815344, -1.4892693758010864, 0.0, 9.49109935760498]","[3.188986023789182, 4.353569553074715, 6.521059641179461, 0.0]","[1.8289488012132487, 10.034278470672387, 5.612618734681283, 1.36945754612942]",[],1656014407.8969595
13,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.08678505569696426,-1.104466199874878,-0.9418642037617837,0.0,-0.2725743716050601,-0.15354278683662415,"[-0.004647981841117144, -0.0862085148692131, 0.0810021385550499, -0.9929678440093994, -0.010652806609869003, 0.015979209914803505, 0.005326403304934502, -1.4318056106567383, 0.08140700310468674, 9.44800090789795]","[3.3691556043604236, 4.482750184376547, 6.458656104390951, 0.0]","[1.789475220535009, 10.019860980621317, 5.689123295235606, 1.4855335474298528]",[],1656014407.908215
14,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.11348814517259598,-1.104466199874878,-0.9418642037617837,0.0,0.0,-0.14686700701713562,"[-0.0046399799175560474, -0.08620713651180267, 0.08097691088914871, -0.9929700493812561, -0.012783367186784744, 0.017044490203261375, 0.003195841796696186, -1.441382884979248, 0.047886475920677185, 9.467155456542969]","[3.3594535650719735, 4.613609441916907, 6.438712465240864, 0.0]","[1.7285355698646279, 10.030255933270222, 5.670477644311951, 1.5531927192049153]",[],1656014407.9141119
15,1.1372350454330444,0.6688156235181395,0.0,0.7397507047487064,-0.11348814517259598,-1.104466199874878,-0.9387962421860125,0.0,0.7397507047486797,-0.15354278683662415,"[-0.0046500712633132935, -0.08620893955230713, 0.08095429837703705, -0.9929717183113098, -0.009587525390088558, 0.020240332931280136, 0.004261122550815344, -1.4796921014785767, 0.06225241720676422, 9.486310958862305]","[3.2108125315237297, 4.44349290433785, 6.403650576149714, 0.0]","[1.6963344111001053, 10.113747202477189, 5.693943441010736, 1.5179223826744916]",[],1656014407.9182591
16,1.1372350454330444,0.6657476619423682,0.0,-0.35899909354714177,-0.08678505569696426,-1.104466199874878,-0.9418642037617837,0.0,-0.3589990935471288,-0.15354278683662415,"[-0.004637578967958689, -0.08620882779359818, 0.08094363659620285, -0.9929726123809814, -0.01491392869502306, 0.017044490203261375, 0.003195841796696186, -1.4749033451080322, 0.023943237960338593, 9.495887756347656]","[3.126271910386959, 4.404571250102177, 6.445145681951819, 0.0]","[1.7133006571970326, 9.959169393743005, 5.490143559159241, 1.3636888376147105]",[],1656014407.926805
17,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.11348814517259598,-1.104466199874878,-0.9633399347921827,0.0,-2.3278393736587857,-0.17357011139392853,"[-0.004644960630685091, -0.08619958162307739, 0.08089680224657059, -0.9929772019386292, -0.010652806609869003, 0.015979209914803505, 0.004261122550815344, -1.4509601593017578, 0.019154589623212814, 9.481521606445312]","[3.2562030417510845, 4.4797305465961585, 6.340925283190495, 0.0]","[1.9747176285919554, 9.852206693377923, 5.465392644480852, 1.7462304815799303]",[],1656014407.9360306
18,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.09346082806587219,-1.104466199874878,-0.9387962421860125,0.0,5.855395487903418,-0.16689433157444,"[-0.004651342052966356, -0.08620042353868484, 0.08088663965463638, -0.9929779767990112, -0.010652806609869003, 0.020240332931280136, 0.002130561275407672, -1.446171522140503, 0.07661835849285126, 9.39053726196289]","[3.338665241262133, 4.402893618310472, 6.409440280519249, 0.0]","[1.9217425224517624, 9.997394935202038, 5.474392283744545, 1.6590113367203732]",[],1656014407.9402223
19,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.1201639175415039,-1.104466199874878,-0.9418642037617837,0.0,-0.8333633514088001,-0.16021856665611267,"[-0.004644875880330801, -0.08620402961969376, 0.08087290078401566, -0.9929788112640381, -0.011718086898326874, 0.018109770491719246, 0.006391683593392372, -1.503635287284851, 0.019154589623212814, 9.51025390625]","[3.347673104157802, 4.320352045820208, 6.575421180403471, 0.0]","[1.8725771713666226, 10.127493938145623, 5.514574147694345, 1.6602932719458638]",[],1656014407.9439037
20,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.12683969736099243,-1.104466199874878,-0.9387962421860125,0.0,0.2014617054013947,-0.17357011139392853,"[-0.004636066034436226, -0.08620679378509521, 0.08081024140119553, -0.9929836988449097, -0.006391683593392372, 0.020240332931280136, 0.004261122550815344, -1.4796921014785767, 0.019154589623212814, 9.515042304992676]","[3.373659535808258, 4.448190671133356, 6.542932864002187, 0.0]","[1.8334506788847733, 9.984317959469415, 5.65730041826293, 1.4861783190046916]",[],1656014407.9591322
21,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.08678505569696426,-1.104466199874878,-0.9418642037617837,0.0,-0.681565863829623,-0.15354278683662415,"[-0.00464148074388504, -0.08620607852935791, 0.0807974711060524, -0.9929847717285156, -0.011718086898326874, 0.019175050780177116, 0.004261122550815344, -1.4365942478179932, 0.07182971388101578, 9.495887756347656]","[3.4221676784741972, 4.5059019008808185, 6.464125005941393, 0.0]","[1.6374731820554462, 9.987336105579569, 5.6306199199119025, 1.4172372120041383]",[],1656014407.9636335
22,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.08678505569696426,-1.104466199874878,-0.9418642037617837,0.0,0.0,-0.1401912420988083,"[-0.00462335953488946, -0.08621024340391159, 0.08078569918870926, -0.9929854273796082, -0.011718086898326874, 0.019175050780177116, 0.002130561275407672, -1.4892693758010864, 0.009577294811606407, 9.515042304992676]","[3.361187979165771, 4.534086512760209, 6.4490062793245215, 0.0]","[1.7825498868176823, 10.023549383890693, 5.652802505334318, 1.5855796524685075]",[],1656014407.9678435
23,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.09346082806587219,-1.104466199874878,-0.9387962421860125,0.0,0.23575902803362495,-0.1401912420988083,"[-0.004620177671313286, -0.0862017571926117, 0.08075395971536636, -0.9929887652397156, -0.009587525390088558, 0.018109770491719246, 0.006391683593392372, -1.4557487964630127, 0.05746376886963844, 9.486310958862305]","[3.2201685095039436, 4.4132945376403185, 6.603406817118058, 0.0]","[1.8511069938218612, 10.007453764824508, 5.565364908437195, 1.5798071399917046]",[],1656014407.9808567
24,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.1401912420988083,-1.1029322147369385,-0.9418642037617837,0.0,-0.5722910166379045,-0.17357011139392853,"[-0.004614260513335466, -0.08619843423366547, 0.08071619272232056, -0.9929921627044678, -0.009587525390088558, 0.017044490203261375, 0.005326403304934502, -1.4605374336242676, 0.07182971388101578, 9.452790260314941]","[3.1865594870789145, 4.604549036905507, 6.557087275458548, 0.0]","[1.6720998506420812, 9.946092915233795, 5.473425585204992, 1.4746313920700387]",[],1656014407.9862175
25,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.09346082806587219,-1.104466199874878,-0.9387962421860125,0.0,0.7525564950642308,-0.1401912420988083,"[-0.004608457442373037, -0.08620195090770721, 0.08069980889558792, -0.9929932355880737, -0.01384864840656519, 0.018109770491719246, 0.005326403304934502, -1.508423924446106, 0.04309782758355141, 9.486310958862305]","[3.238185262183437, 4.551870205309751, 6.415874927257628, 0.0]","[1.5363719356429744, 9.83979848313429, 5.447391459250232, 1.4271769649543105]",[],1656014407.9902942
26,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.1201639175415039,-1.104466199874878,-0.9418642037617837,0.0,-0.2810826454587873,-0.16689433157444,"[-0.004607476759701967, -0.08620288223028183, 0.08068496733903885, -0.9929943680763245, -0.009587525390088558, 0.018109770491719246, 0.005326403304934502, -1.441382884979248, 0.03830917924642563, 9.49109935760498]","[3.1675045504747166, 4.495836110130583, 6.364729043037477, 0.0]","[1.7382314478241476, 9.971239492066559, 5.526470069170232, 1.6705544596929323]",[],1656014408.001209
27,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.1201639175415039,-1.104466199874878,-0.9418642037617837,0.0,0.0,-0.15354278683662415,"[-0.004608835559338331, -0.08621295541524887, 0.0806429535150528, -0.992996871471405, -0.00745696434751153, 0.022370893508195877, 0.003195841796696186, -1.4796921014785767, 0.047886475920677185, 9.44800090789795]","[3.079845270011208, 4.567640640264563, 6.389498071396587, 0.0]","[1.9567121716821674, 10.0912806598345, 5.650548782111927, 1.3922242592586898]",[],1656014408.0072978
28,1.1357003450393677,0.6657476619423682,0.0,0.0,-0.10681237280368805,-1.1029322147369385,-0.9387962421860125,0.0,0.7526445288122643,-0.13351546227931976,"[-0.004612742457538843, -0.08621371537446976, 0.08062297850847244, -0.9929984211921692, -0.009587525390088558, 0.017044490203261375, 0.006391683593392372, -1.4701147079467773, 0.02873188443481922, 9.424057960510254]","[3.010549830423583, 4.530059997570749, 6.751375091552258, 0.0]","[1.9657159270252165, 9.814651409078115, 5.530967982098844, 1.3668917736973913]",[],1656014408.011374
29,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.06008195877075195,-1.104466199874878,-0.9387962421860125,0.0,0.0,-0.14686700701713562,"[-0.004598834551870823, -0.08621568232774734, 0.08060824126005173, -0.9929994940757751, -0.01491392869502306, 0.019175050780177116, 0.00745696434751153, -1.4701147079467773, -0.023943237960338593, 9.553351402282715]","[3.138747574582067, 4.501204134085312, 6.793834989190681, 0.0]","[1.7991710984945288, 9.674493079288649, 5.478249544386591, 1.608665898413626]",[],1656014408.015376
30,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.10681237280368805,-1.104466199874878,-0.9418642037617837,0.0,-0.2644790461031628,-0.14686700701713562,"[-0.004603758919984102, -0.08620694279670715, 0.08057061582803726, -0.9930033087730408, -0.010652806609869003, 0.018109770491719246, 0.005326403304934502, -1.4892693758010864, 0.0670410618185997, 9.52940845489502]","[3.3452486212238446, 4.457248590027698, 6.8906564260531145, 0.0]","[1.820984256683061, 9.715400643831396, 5.512966796868225, 1.608665898413626]",[],1656014408.026976
31,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.13351546227931976,-1.104466199874878,-0.9387962421860125,0.0,0.6604035673134865,-0.18692165613174438,"[-0.004601196851581335, -0.08619990199804306, 0.08055039495229721, -0.9930055737495422, -0.011718086898326874, 0.019175050780177116, 0.005326403304934502, -1.4653260707855225, 0.09577295184135437, 9.462367057800293]","[3.3403976015796197, 4.394504464905117, 6.789009123305848, 0.0]","[1.8587265039319685, 9.790509223537365, 5.575651572383725, 1.7612998774131134]",[],1656014408.0316217
32,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.10681237280368805,-1.104466199874878,-0.9418642037617837,0.0,-0.7998982724624407,-0.16021856665611267,"[-0.004600972402840853, -0.08619342744350433, 0.08053553849458694, -0.9930073022842407, -0.01384864840656519, 0.018109770491719246, 0.005326403304934502, -1.508423924446106, 0.052675120532512665, 9.548563003540039]","[3.380241888881815, 4.4961707414867815, 6.469271674645318, 0.0]","[1.96952568208027, 10.037965879494939, 5.657622651109447, 1.6471467789509178]",[],1656014408.0354571
33,1.1357003450393677,0.6657476619423682,0.0,0.0,-0.1201639175415039,-1.104466199874878,-0.9203884727313847,0.0,4.198943900975513,-0.16021856665611267,"[-0.004594134632498026, -0.08619624376296997, 0.08052744716405869, -0.9930077791213989, -0.012783367186784744, 0.021305613219738007, 0.004261122550815344, -1.4796921014785767, 0.019154589623212814, 9.495887756347656]","[3.2929286697265425, 4.490131963149418, 6.352506598632798, 0.0]","[1.9809508396928117, 9.99437529742165, 5.5807958577086065, 1.6651033820130252]",[],1656014408.0405717
34,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.12683969736099243,-1.104466199874878,-0.9387962421860125,0.0,-1.847916063632355,-0.16021856665611267,"[-0.004587125964462757, -0.08620701730251312, 0.08047495037317276, -0.9930111169815063, -0.012783367186784744, 0.019175050780177116, 0.003195841796696186, -1.4701147079467773, 0.019154589623212814, 9.543774604797363]","[3.13146899133942, 4.4381248803831195, 6.407832929693129, 0.0]","[2.0785914730229296, 9.921278980863587, 5.659230001935569, 1.5875044572877905]",[],1656014408.050533
35,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.1201639175415039,-1.104466199874878,-0.9418642037617837,0.0,-0.6645645565823107,-0.1401912420988083,"[-0.004579954780638218, -0.08620376139879227, 0.08045729249715805, -0.9930128455162048, -0.010652806609869003, 0.017044490203261375, 0.003195841796696186, -1.4701147079467773, 0.08140700310468674, 9.433635711669922]","[3.110680667529579, 4.291496679558182, 6.430027908686563, 0.0]","[2.1052535970793764, 9.680864002865153, 5.5997618347755465, 1.5929555349676974]",[],1656014408.0551496
36,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.1401912420988083,-1.104466199874878,-0.9418642037617837,0.0,0.0,-0.14686700701713562,"[-0.004585559014230967, -0.08620554208755493, 0.08044064044952393, -0.9930140376091003, -0.009587525390088558, 0.018109770491719246, 0.005326403304934502, -1.4701147079467773, 0.023943237960338593, 9.548563003540039]","[3.3864792075352916, 4.421348065242649, 6.453508959011219, 0.0]","[2.109408386554511, 9.887414585950214, 5.564722349447393, 1.5256177979895313]",[],1656014408.0588863
37,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.12683969736099243,-1.104466199874878,-0.9418642037617837,0.0,0.0,-0.14686700701713562,"[-0.0045778495259583, -0.08620553463697433, 0.0804295688867569, -0.9930149912834167, -0.011718086898326874, 0.020240332931280136, 0.002130561275407672, -1.4701147079467773, 0.019154589623212814, 9.519830703735352]","[3.4994307432564744, 4.35390567610115, 6.410727781877895, 0.0]","[2.160654213041682, 9.59066668150207, 5.618401765589499, 1.5711493222670232]",[],1656014408.070254
38,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.10681237280368805,-1.104466199874878,-0.9387962421860125,0.0,0.5000568728521075,-0.13351546227931976,"[-0.004585920367389917, -0.08620782196521759, 0.08038724958896637, -0.9930181503295898, -0.011718086898326874, 0.017044490203261375, 0.002130561275407672, -1.4605374336242676, 0.004788647405803204, 9.543774604797363]","[3.2769903386727712, 4.391150195768529, 6.384673158863373, 0.0]","[1.8518011702146417, 9.869642826762558, 5.69522855899034, 1.426214562544669]",[],1656014408.0763893
39,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.1201639175415039,-1.104466199874878,-0.9418642037617837,0.0,-0.7291043973654758,-0.13351546227931976,"[-0.004602949135005474, -0.08621063828468323, 0.08036179840564728, -0.9930198788642883, -0.009587525390088558, 0.019175050780177116, 0.004261122550815344, -1.4749033451080322, 0.08619565516710281, 9.438424110412598]","[3.130777895611104, 4.455572947129639, 6.669348718432754, 0.0]","[1.6298557257216486, 10.038972756904009, 5.539325062372735, 1.6917178027998143]",[],1656014408.0805972
40,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.1201639175415039,-1.104466199874878,-0.9387962421860125,0.0,0.9099754974261568,-0.13351546227931976,"[-0.004599193576723337, -0.0862126424908638, 0.08035412430763245, -0.9930203557014465, -0.01384864840656519, 0.017044490203261375, 0.005326403304934502, -1.446171522140503, 0.05746376886963844, 9.476733207702637]","[3.0247537473835573, 4.571667155454022, 6.636859925355661, 0.0]","[1.672097796865771, 9.898143175508494, 5.649261757429089, 1.6772874725983304]",[],1656014408.0839686
41,1.1357003450393677,0.6657476619423682,0.0,0.0,-0.1201639175415039,-1.104466199874878,-0.9418642037617837,0.0,-0.26888362223088125,-0.14686700701713562,"[-0.004600676707923412, -0.08620817959308624, 0.08032283931970596, -0.9930232763290405, -0.008522245101630688, 0.020240332931280136, 0.005326403304934502, -1.4844807386398315, 0.02873188443481922, 9.505465507507324]","[2.9762466316057736, 4.702524424100735, 6.57220552539961, 0.0]","[1.9262423463469769, 9.921278980863585, 5.614544504947455, 1.6346393515876696]",[],1656014408.0953786
42,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.1401912420988083,-1.1029322147369385,-0.9387962421860125,0.0,0.554414627708026,-0.1401912420988083,"[-0.004586962051689625, -0.08621247112751007, 0.08028922230005264, -0.9930256605148315, -0.00745696434751153, 0.018109770491719246, 0.004261122550815344, -1.4557487964630127, 0.04309782758355141, 9.476733207702637]","[3.0257929581964182, 4.526705728434161, 6.430028385362371, 0.0]","[1.8490306259724492, 9.883724691010602, 5.635440065687034, 1.4967571375865627]",[],1656014408.1009123
43,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.08010928332805634,-1.104466199874878,-0.9418642037617837,0.0,-0.8133984519028624,-0.18024587631225586,"[-0.004597567953169346, -0.08620897680521011, 0.08027749508619308, -0.9930269122123718, -0.008522245101630688, 0.018109770491719246, 0.006391683593392372, -1.4701147079467773, 0.07661835849285126, 9.443212509155273]","[2.9793642640443565, 4.369675613832552, 6.384672205511755, 0.0]","[1.7319982367232913, 9.917925208950411, 5.653122831477602, 1.451866580921816]",[],1656014408.104684
44,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.07343350350856781,-1.104466199874878,-0.9418642037617837,0.0,0.0,-0.14686700701713562,"[-0.004594792146235704, -0.08620519191026688, 0.08024905622005463, -0.9930295348167419, -0.008522245101630688, 0.017044490203261375, 0.004261122550815344, -1.4940580129623413, 0.08619565516710281, 9.376172065734863]","[3.094050213859337, 4.492480846547171, 6.27626945320702, 0.0]","[1.7122614463841714, 9.944750412021701, 5.645728636336797, 1.536198518552449]",[],1656014408.11706
45,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.1201639175415039,-1.104466199874878,-0.9387962421860125,0.0,0.5641122050371875,-0.17357011139392853,"[-0.004592880606651306, -0.08620763570070267, 0.08022159337997437, -0.9930315613746643, -0.008522245101630688, 0.019175050780177116, 0.001065280637703836, -1.4365942478179932, 0.023943237960338593, 9.57729434967041]","[3.157803538074421, 4.573008664219293, 6.416517009571621, 0.0]","[1.7832461169867728, 9.92563863573901, 5.592045406788223, 1.7885552658126482]",[],1656014408.1224985
46,1.1357003450393677,0.6657476619423682,0.0,0.0,-0.1201639175415039,-1.104466199874878,-0.9418642037617837,0.0,-0.7864061302391544,-0.13351546227931976,"[-0.00459359772503376, -0.08619659394025803, 0.08020593971014023, -0.993033766746521, -0.010652806609869003, 0.018109770491719246, 0.002130561275407672, -1.4605374336242676, 0.09577295184135437, 9.519830703735352]","[3.1810163448182194, 4.557574352290915, 6.524919285200548, 0.0]","[1.904086207514674, 9.925303009935984, 5.484038295404508, 1.707751503023686]",[],1656014408.1263998
47,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.09346082806587219,-1.104466199874878,-0.9418642037617837,0.0,0.0,-0.15354278683662415,"[-0.004593093413859606, -0.08620408177375793, 0.08019056916236877, -0.9930343627929688, -0.011718086898326874, 0.020240332931280136, 0.006391683593392372, -1.503635287284851, 0.04309782758355141, 9.519830703735352]","[3.3116395987988154, 4.317668033842843, 6.58507148214571, 0.0]","[1.649245427864378, 10.038302002521373, 5.357383626393903, 1.4390434247048127]",[],1656014408.1357167
48,1.1357003450393677,0.6657476619423682,0.0,0.0,-0.10681237280368805,-1.104466199874878,-0.9387962421860125,0.0,0.34740722216801523,-0.14686700701713562,"[-0.0045949979685246944, -0.08619367331266403, 0.08015153557062149, -0.9930384159088135, -0.011718086898326874, 0.017044490203261375, 0.005326403304934502, -1.4749033451080322, 0.05746376886963844, 9.500676155090332]","[3.2253666173445596, 4.195197432484423, 6.531031699092409, 0.0]","[1.6149679012504436, 9.92429712697374, 5.598795136235992, 1.5118303373818391]",[],1656014408.1445477
49,1.1372350454330444,0.6657476619423682,0.0,0.0,-0.13351546227931976,-1.1029322147369385,-0.9418642037617837,0.0,-0.6744922690587736,-0.1401912420988083,"[-0.004584604874253273, -0.08618837594985962, 0.0801374763250351, -0.9930400252342224, -0.009587525390088558, 0.015979209914803505, 0.005326403304934502, -1.446171522140503, 0.02873188443481922, 9.524620056152344]","[3.0756863729834536, 4.326055198354548, 6.532318723775246, 0.0]","[1.9151642769308252, 9.78346854002505, 5.684301242757242, 1.850122392295058]",[],1656014408.1490963
50,1.1357003450393677,0.6688156235181395,0.0,0.8479153603784758,-0.046730414032936096,-1.1029322147369385,-0.9418642037617837,0.0,0.0,-0.13351546227931976,"[-0.004587572067975998, -0.08618529886007309, 0.0801209807395935, -0.9930416345596313, -0.011718086898326874, 0.018109770491719246, 0.003195841796696186, -1.4844807386398315, 0.03352053090929985, 9.49109935760498]","[3.144982839459233, 4.477381165974994, 6.480208047718778, 0.0]","[1.776316675716826, 9.71137711198241, 5.4171740264004455, 1.80619043407786]",[],1656014408.1527145
51,1.1357003450393677,0.6657476619423682,0.0,-0.2392437345982923,-0.1401912420988083,-1.104466199874878,-0.9633399347921827,0.0,-1.6747061421880547,-0.15354278683662415,"[-0.0045718965120613575, -0.08618521690368652, 0.08009825646877289, -0.9930435419082642, -0.009587525390088558, 0.019175050780177116, 0.00745696434751153, -1.4701147079467773, 0.06225241720676422, 9.438424110412598]","[3.211507734804665, 4.40054523213613, 6.494360552471903, 0.0]","[1.722647393183852, 9.901831578777873, 5.380208770806121, 1.6391280268579351]",[],1656014408.165538
