Unnamed: 0,l_knee_pos,l_hall_pos,l_knee_vel,l_hall_vel,l_knee_eff,r_knee_pos,r_hall_pos,r_knee_vel,r_hall_vel,r_knee_eff,imu,l_pressure,r_pressure,command,timestamp
25,0.312652668167241,0.310452416700513,0,0,0.118680418047131,-0.308105469727305,-0.298211832807039,0,0,-0.150632837898711,"[-1.2390725332983505, 16.668120483569087, -6.769038569417435, -0.020240332931280136, -0.1938810795545578, -0.045807067304849625, -3.7812979221343994, 0.14074628055095673, 9.076654434204102]","[0.09472185968028463, 0.0, 0.005229707427874331]","[4.141796143874201, 0.0, 0.0]",[],1663166055.48446
26,0.312652668167241,0.310452416700513,0,0,0.115827515593961,-0.308105469727305,-0.298211832807039,0,0,-0.150632837898711,"[-1.2392261088352916, 16.67841347980301, -6.765235183207929, -0.024501454085111618, -0.1938810795545578, -0.046872347593307495, -3.800488233566284, 0.17424875497817993, 9.024550437927246]","[0.07832424264068977, 0.0, 0.0]","[4.032764360033938, 0.0, 0.0]",[],1663166055.48943
27,0.312652668167241,0.310452416700513,0,0,0.118680418047131,-0.308105469727305,-0.298211832807039,0,0,-0.150632837898711,"[-1.237416911232944, 16.60467239277733, -6.7924887789237385, -0.022370893508195877, -0.19920748472213745, -0.05006818845868111, -3.805285930633545, 0.13117414712905884, 9.01507568359375]","[0.028235530332349757, 0.036452005563682846, 0.0]","[3.8622471633420417, 0.0, 0.0]",[],1663166055.49516
28,0.313141197447627,0.310452416700513,0,0,0.116968674537463,-0.308105469727305,-0.298211832807039,0,0,-0.150632837898711,"[-1.2382348822552844, 16.58333567890888, -6.801352407639255, -0.026632016524672508, -0.19601163268089294, -0.05113346874713898, -3.714132785797119, 0.1694626808166504, 8.991392135620117]","[0.11648801766498174, 0.06366167732640006, 0.0]","[3.871182664222709, 0.0, 0.0]",[],1663166055.50028
29,0.313141197447627,0.310452416700513,0,0,0.118109833480965,-0.308105469727305,-0.298211832807039,0,0,-0.150632837898711,"[-1.2400919993778514, 16.54850839841826, -6.8157486394299935, -0.03089313767850399, -0.2013380378484726, -0.05645987391471863, -3.7525129318237305, 0.13596020638942719, 9.11454963684082]","[0.11678531282305413, 0.0, 0.13403000594504083]","[3.9029990736752693, 0.0, 0.0]",[],1663166055.50546
30,0.313141197447627,0.310452416700513,0,0,0.116968674537463,-0.308105469727305,-0.298211832807039,0,0,-0.150632837898711,"[-1.2409644460865634, 16.527183144777158, -6.825596995082605, -0.02556673437356949, -0.19814220070838928, -0.0575251542031765, -3.7237277030944824, 0.17903482913970947, 8.99612808227539]","[0.13914650287004476, 0.0711775985136062, 0.0326470315236002]","[4.018462465962292, 0.0, 0.0]",[],1663166055.51061
31,0.312652668167241,0.308852146511335,0,-0.101889953953917,0.118680418047131,-0.308105469727305,-0.298211832807039,0,0,-0.150632837898711,"[-1.2835872524116572, 16.22615015313536, -6.961619302106094, -0.0394153818488121, -0.19281579554080963, -0.06178627535700798, -3.5078389644622803, 0.0833134725689888, 9.14770793914795]","[0.095319983965619, 0.14171521909664025, 0.0]","[3.897993410750194, 0.0, 0.0]",[],1663166055.55995
32,0.312652668167241,0.310452416700513,0,0.34240113731854,0.113545207895784,-0.308105469727305,-0.298211832807039,0,0,-0.150632837898711,"[-1.304093511725742, 16.137231023888088, -7.007565686656553, -0.03835010156035423, -0.18855467438697815, -0.06498211622238159, -3.6037895679473877, 0.07852739840745926, 9.076654434204102]","[0.1299042899470274, 0.16892489085935747, 0.14519117430129685]","[3.8186369961372244, 0.0, 0.0]",[],1663166055.57463
33,0.312652668167241,0.310452416700513,0,0,0.118109833480965,-0.308105469727305,-0.298211832807039,0,0,-0.150632837898711,"[-1.3201792927848708, 16.07462494567635, -7.041573122382852, -0.03728482127189636, -0.18535883724689484, -0.06711267679929733, -3.5750043392181396, 0.04023886099457741, 9.1240234375]","[0.12066207702401008, 0.006734197481576121, 0.0]","[3.9816446374701377, 0.0, 0.0]",[],1663166055.58619
34,0.312652668167241,0.308852146511335,0,-0.339293808982188,0.116398100160126,-0.308105469727305,-0.298211832807039,0,0,-0.150632837898711,"[-1.3420645085668628, 15.998107548534023, -7.084976518457907, -0.04048066586256027, -0.17683658003807068, -0.06391683965921402, -3.5078389644622803, 0.049810994416475296, 9.03402328491211]","[0.07981469414639, 0.0, 0.0]","[4.024541831914112, 0.0, 0.0]",[],1663166055.60101
35,0.312652668167241,0.308852146511335,0,0,0.117539259103628,-0.308105469727305,-0.298211832807039,0,0,-0.150632837898711,"[-1.3556182851433658, 15.955792285669759, -7.110215129326405, -0.04048066586256027, -0.1725754588842392, -0.06498211622238159, -3.450268507003784, 0.04502493143081665, 9.10981273651123]","[0.0, 0.16391498404880026, 0.0]","[3.9458962681192444, 0.0, 0.0]",[],1663166055.6074
36,0.312652668167241,0.308852146511335,0,0,0.117539259103628,-0.308105469727305,-0.298211832807039,0,0,-0.150632837898711,"[-1.3652136616482822, 15.925756021694149, -7.128638268138929, -0.0394153818488121, -0.17044490575790405, -0.06072099506855011, -3.397495746612549, 0.07374133169651031, 9.076654434204102]","[0.08905734881555605, 0.09982382551170978, 0.0]","[4.044560239728935, 0.0, 0.0]",[],1663166055.61389
37,0.312652668167241,0.310452416700513,0,0.11032565252068,0.116398100160126,-0.308105469727305,-0.298211832807039,0,0,-0.150632837898711,"[-1.4326451084952392, 15.728587709437209, -7.277428684449726, -0.052198752760887146, -0.13529063761234283, -0.06498211622238159, -3.2823550701141357, -0.0076218172907829285, 9.275602340698242]","[0.2059327778529442, 0.0, 0.0]","[4.03669631993227, 0.0, 0.0]",[],1663166055.65946
38,0.313141197447627,0.308852146511335,0,-0.219744178666149,0.118680418047131,-0.308105469727305,-0.298211832807039,0,0,-0.150632837898711,"[-1.4771988696098919, 15.667433526786208, -7.342934740138928, -0.0394153818488121, -0.11718086898326874, -0.05859043449163437, -3.2439749240875244, -0.02198002114892006, 9.090865135192871]","[0.0, 0.3415024939523771, 0.0]","[4.042417077560929, 0.0, 0.0]",[],1663166055.68234
39,0.312652668167241,0.308852146511335,0,0,0.117539259103628,-0.308105469727305,-0.299841405663909,0,-0.231470009216739,-0.150062253332546,"[-1.5076527532729433, 15.630020385083617, -7.410693368767869, -0.045807067304849625, -0.10226693749427795, -0.07243908196687698, -3.2871525287628174, 0.07852739840745926, 9.13823413848877]","[0.07623787558039866, 0.115933614798347, 0.0]","[4.055286660282669, 0.0, 0.0]",[],1663166055.70446
40,0.312652668167241,0.310452416700513,0,0.280292857113186,0.115827515593961,-0.308105469727305,-0.29658225995017,0,0.570850641366476,-0.150062253332546,"[-1.5229090624841997, 15.595397793851626, -7.4746671946386405, -0.06498211622238159, -0.06391683965921402, -0.07989604771137238, -2.8457798957824707, 0.3369750678539276, 9.266129493713379]","[0.0, 0.12130637381754687, 0.0]","[3.827928983398313, 0.0, 0.0]",[],1663166055.72239
41,0.312652668167241,0.310452416700513,0,0,0.116398100160126,-0.308105469727305,-0.29658225995017,0,0,-0.150062253332546,"[-1.5340393750460068, 15.58802732253805, -7.498080840155332, -0.07137380540370941, -0.05113346874713898, -0.07989604771137238, -2.8457798957824707, 0.33218899369239807, 9.14297103881836]","[0.09680999372517055, 0.30104553366009246, 0.0]","[3.9119366964986773, 0.0, 0.0]",[],1663166055.72883
42,0.312652668167241,0.310452416700513,0,0,0.117539259103628,-0.308105469727305,-0.29658225995017,0,0,-0.150062253332546,"[-1.5092560558568695, 15.638366779411772, -7.628984778198383, -0.15659625828266144, -0.004261122550815344, -0.1970769166946411, -3.234379768371582, 1.6435716152191162, 9.02928638458252]","[0.02078194756540245, 0.10519658453090967, 0.0]","[3.9273101716543266, 0.0, 0.0]",[],1663166055.75793
43,0.312652668167241,0.312052686889691,0,0.299753100967006,0.116968674537463,-0.308105469727305,-0.294952687093301,0,0.305241902524664,-0.150062253332546,"[-1.654356266695601, 15.68809411171578, -7.829873916723627, -0.13955175876617432, 0.00745696434751153, -0.21092556416988373, -2.884160041809082, -0.256497323513031, 9.00086498260498]","[0.0, 0.19721250953429964, 0.0]","[4.06207687705259, 0.0, 0.0]",[],1663166055.7747
44,0.312652668167241,0.312052686889691,0,0,0.117539259103628,-0.308105469727305,-0.294952687093301,0,0,-0.150062253332546,"[-1.7043804185890112, 15.69994108864772, -7.888304318577454, -0.11185446381568909, 0.01384864840656519, -0.18109770119190216, -2.8649699687957764, -0.2660694718360901, 9.157181739807129]","[0.0, 0.17071581053242407, 0.0]","[4.04313005032177, 0.0, 0.0]",[],1663166055.78009
45,0.313141197447627,0.310452416700513,0,-1.13839181777385,0.118109833480965,-0.308105469727305,-0.29658225995017,0,-1.15923699589699,-0.150062253332546,"[-1.7399603062138258, 15.710209062133947, -7.929944858459442, -0.10226693749427795, 0.023436173796653748, -0.16831433773040771, -2.9225404262542725, -0.2469252049922943, 9.14297103881836]","[0.0, 0.23910390311923005, 0.0]","[3.9301663065831747, 0.0, 0.0]",[],1663166055.78451
46,0.312652668167241,0.310452416700513,0,0,0.116398100160126,-0.308105469727305,-0.298211832807039,0,-0.88564845844504,-0.150062253332546,"[-1.7860366039642985, 15.7294416635978, -7.985966159115534, -0.08415716886520386, 0.03302370011806488, -0.14807401597499847, -2.999300718307495, -0.17513418197631836, 9.512445449829102]","[0.08816281286444669, 0.0855028339553986, 0.0]","[3.9287361171760105, 0.0, 0.0]",[],1663166055.79029
47,0.312652668167241,0.308852146511335,0,-1.02780423282438,0.119250992424468,-0.308105469727305,-0.298211832807039,0,0,-0.150062253332546,"[-1.8123586707307302, 15.763653613029954, -8.035414980805644, -0.07030852138996124, 0.05006818845868111, -0.1438128799200058, -3.421483278274536, 0.16467662155628204, 9.332444190979004]","[0.018692930028219153, 0.0, 0.0]","[4.121417005793477, 0.0, 0.0]",[],1663166055.79518
48,0.312652668167241,0.307251876322157,0,-0.976178493617194,0.118680418047131,-0.308105469727305,-0.299841405663909,0,-0.994053371371696,-0.151203412276048,"[-1.827943839116318, 15.793213107012155, -8.067678647348274, -0.07137380540370941, 0.045807067304849625, -0.1470087319612503, -3.5798020362854004, 0.19817909598350525, 9.441391944885254]","[0.19758465913488749, 0.0, 0.0]","[4.057073336070255, 0.0, 0.0]",[],1663166055.80033
49,0.312652668167241,0.305651606132979,0,-1.00824479490413,0.117539259103628,-0.308105469727305,-0.299841405663909,0,0,-0.150062253332546,"[-1.855440195835384, 15.845079967641725, -8.12068178697875, -0.07030852138996124, 0.05539459362626076, -0.15979209542274475, -3.78609561920166, -0.11291530728340149, 9.03402328491211]","[0.13497332700331383, 0.0, 0.008735640707886683]","[3.844019675200285, 0.0, 0.0]",[],1663166055.80532
50,0.312652668167241,0.307251876322157,0,1.15434563095336,0.116968674537463,-0.308105469727305,-0.299841405663909,0,0,-0.150062253332546,"[-1.8831377893011272, 15.883263284825, -8.15699269930916, -0.08096133172512054, 0.046872347593307495, -0.1470087319612503, -3.977996826171875, -0.33786049485206604, 9.10507583618164]","[0.011239347261271848, 0.0, 0.0]","[3.9566226886729785, 0.0, 0.0]",[],1663166055.80967
51,0.312652668167241,0.307251876322157,0,0,0.118680418047131,-0.308105469727305,-0.299841405663909,0,0,-0.150062253332546,"[-1.9140910231818258, 15.922936505297185, -8.194288376274045, -0.0681779608130455, 0.04048066586256027, -0.14807401597499847, -3.9827942848205566, -0.5149449706077576, 9.13823413848877]","[0.08846099151481647, 0.0, 0.0]","[4.111766410209227, 0.0, 0.0]",[],1663166055.81433
52,0.313141197447627,0.307251876322157,0,0,0.117539259103628,-0.308105469727305,-0.298211832807039,0,0.399184749772267,-0.150062253332546,"[-2.0283325775287655, 16.070793657742414, -8.303218348397587, -0.08096133172512054, -0.012783367186784744, -0.08735301345586777, -4.505724906921387, -0.9696214199066162, 8.958233833312988]","[0.02167515827806573, 0.12918090332791446, 0.0]","[3.8250707265267243, 0.0, 0.0]",[],1663166055.82716
53,0.312652668167241,0.305651606132979,0,-0.197803360511665,0.118109833480965,-0.308105469727305,-0.301470978520778,0,-0.402850705421048,-0.150062253332546,"[-2.2622254098141763, 16.248052207304315, -8.283663222493963, -0.021305613219738007, -0.1331600844860077, 0.18003243207931519, -4.966287612915039, -1.721034049987793, 8.323495864868164]","[0.0401595841241004, 0.05470920090380753, 0.0]","[3.837938187305724, 0.0, 0.0]",[],1663166055.85258
54,0.312652668167241,0.305651606132979,0,0,0.118680418047131,-0.308105469727305,-0.303100551377647,0,-0.942646598841038,-0.150062253332546,"[-2.2947139574747575, 16.28586210571111, -8.213554492112491, -0.009587525390088558, -0.16618378460407257, 0.2620590329170227, -5.0622382164001465, -1.8646160364151, 8.399285316467285]","[0.047017251336456824, 0.0, 0.0]","[3.8540246352222156, 0.0, 0.0]",[],1663166055.85801
55,0.312652668167241,0.305651606132979,0,0,0.119821576990633,-0.308105469727305,-0.304730124234516,0,-1.09313989080079,-0.150062253332546,"[-2.3095271000018354, 16.303836852645198, -8.15118292330896, 0.010652806609869003, -0.19814220070838928, 0.31425780057907104, -4.951895236968994, -1.7258201837539673, 8.190863609313965]","[0.06639798011819564, 0.0, 0.0]","[3.9187269132685985, 0.0, 0.0]",[],1663166055.86269
56,0.312652668167241,0.305651606132979,0,0,0.117539259103628,-0.308105469727305,-0.304730124234516,0,0,-0.150062253332546,"[-2.328356561522029, 16.315070432824616, -8.039624332262093, 0.024501454085111618, -0.21838253736495972, 0.37178292870521545, -4.726410865783691, -2.2522876262664795, 8.456127166748047]","[0.11767984877416351, 0.05614151225371271, 0.0]","[4.036337711609109, 0.0, 0.0]",[],1663166055.86745
57,0.313141197447627,0.305651606132979,0,0,0.116398100160126,-0.308105469727305,-0.306359697091385,0,-0.936765852674287,-0.150062253332546,"[-2.3417742592394104, 16.317879084732695, -7.958920871507359, 0.05432931333780289, -0.23436173796653748, 0.3984149694442749, -4.759994029998779, -2.467660665512085, 8.404021263122559]","[0.0628193945676095, 0.0, 0.0]","[3.9598395538677287, 0.0, 0.0]",[],1663166055.87292
58,0.313141197447627,0.304051335943801,0,-0.822339585080142,0.119821576990633,-0.308105469727305,-0.306359697091385,0,0,-0.150062253332546,"[-2.3431472156420554, 16.321910259394524, -7.847035033875342, 0.0862877294421196, -0.24607983231544495, 0.4346345067024231, -5.148593425750732, -1.993839979171753, 8.257179260253906]","[0.10008907538694078, 0.023204717034115384, 0.0]","[3.887988450728263, 0.0, 0.0]",[],1663166055.87903
59,0.312652668167241,0.305651606132979,0,1.00550434603142,0.118109833480965,-0.308105469727305,-0.306359697091385,0,0,-0.150062253332546,"[-2.3189128994619073, 16.32994175237857, -7.668674036054728, 0.1182461529970169, -0.2833646535873413, 0.4910943806171417, -4.999870300292969, -1.8885464668273926, 8.190863609313965]","[0.0, 0.0, 0.0]","[3.9012145198304244, 0.0, 0.0]",[],1663166055.88403
60,0.312652668167241,0.307251876322157,0,1.03390201719171,0.118680418047131,-0.308105469727305,-0.306359697091385,0,0,-0.150062253332546,"[-2.292489868193852, 16.326851779261176, -7.554121664646338, 0.12996423244476318, -0.2844299376010895, 0.5219874978065491, -4.807969093322754, -1.744964361190796, 8.134021759033203]","[0.13944556501271194, 0.0, 0.0]","[3.7174712540363664, 0.0, 0.0]",[],1663166055.88889
61,0.312652668167241,0.308852146511335,0,0.868755423559039,0.117539259103628,-0.308105469727305,-0.306359697091385,0,0,-0.150062253332546,"[-2.2348969955605917, 16.316361558375934, -7.3692983933346055, 0.14594344794750214, -0.2876257598400116, 0.5560764670372009, -4.879931926727295, -1.4434422254562378, 8.276126861572266]","[0.10158041038493844, 0.06366167732640006, 0.0]","[3.884771585533513, 0.0, 0.0]",[],1663166055.89468
62,0.312652668167241,0.308852146511335,0,0,0.119250992424468,-0.308105469727305,-0.307989269948254,0,-1.16496022542318,-0.150062253332546,"[-2.1613895324501775, 16.30336445546235, -7.170897723044508, 0.15020456910133362, -0.2940174639225006, 0.5827085375785828, -4.476939678192139, -1.1849944591522217, 8.413496017456055]","[0.005873456793061749, 0.0, 0.0]","[3.9169444813664946, 0.0, 0.0]",[],1663166055.89907
63,0.313141197447627,0.310452416700513,0,1.1565616301352,0.120962725745307,-0.308105469727305,-0.307989269948254,0,0,-0.150062253332546,"[-2.110302068508961, 16.287651207899795, -7.032347560764346, 0.14913928508758545, -0.28975632786750793, 0.6082752346992493, -4.448154449462891, -1.357292890548706, 8.418232917785645]","[0.0, 0.0, 0.0]","[3.8586759337096113, 0.0, 0.0]",[],1663166055.90342
64,0.313141197447627,0.312052686889691,0,0.808497819892834,0.116968674537463,-0.308105469727305,-0.309618842805123,0,-0.823302284229899,-0.150062253332546,"[-2.031279776261408, 16.265206496461484, -6.812262301955095, 0.15233513712882996, -0.28869104385375977, 0.6530170440673828, -4.4529523849487305, -1.2759298086166382, 8.517706871032715]","[0.0, 0.0024308976036387766, 0.0]","[3.8504534055897848, 0.0, 0.0]",[],1663166055.90964
65,0.312652668167241,0.313652957078869,0,1.08441407254436,0.116968674537463,-0.308105469727305,-0.309618842805123,0,0,-0.149491678955209,"[-1.9725385784726386, 16.243360707484644, -6.656783874464493, 0.14913928508758545, -0.28869104385375977, 0.6743226647377014, -3.9971868991851807, -1.0844870805740356, 8.446654319763184]","[0.04522994641883288, 0.05828891830720018, 0.0]","[3.887986328785523, 0.0, 0.0]",[],1663166055.91427
