,l_knee_pos,l_hall_pos,l_knee_vel,l_hall_vel,l_knee_eff,r_knee_pos,r_hall_pos,r_knee_vel,r_hall_vel,r_knee_eff,imu,l_pressure,r_pressure,command,timestamp
0,0.9822273254394531,0.9702876345254481,0.0,5.833979304017647e-10,1.3752093315124512,-0.9679418802261353,-0.9368601031601429,0.0,-5.632991968684893e-10,-1.762404203414917,"[-0.007022080942988396, 0.14461135864257812, -0.05616234615445137, 0.9878684282302856, 0.005326403304934502, -0.01491392869502306, -0.017044490203261375, -3.790893077850342, -0.04591035842895508, 8.915602684020996]","[0.0, 0.20795166174447752, 0.0, 0.0]","[0.1810760492851911, 3.7474988657586, 0.0, 0.0]",[],1663166055.2125146
1,0.9822273254394531,0.9753150315955281,0.0,0.07928273133917997,1.3284789323806763,-0.9679418802261353,-0.9368601031601429,0.0,0.0,-1.762404203414917,"[-0.005712891463190317, 0.14725624024868011, -0.056260038167238235, 0.9874805212020874, 0.01491392869502306, -0.05432931333780289, 0.003195841796696186, -3.9396166801452637, 0.0019503182265907526, 8.981917381286621]","[0.06639842186434435, 0.07404222121341655, 0.0, 0.0]","[0.02598604441641093, 3.921587292082928, 0.0, 0.0]",[],1663166055.2759256
2,0.9837620854377747,0.9753150315955281,0.0,0.0,1.395236611366272,-0.9679418802261353,-0.9368601031601429,0.0,0.0,-1.762404203414917,"[-0.005586181301623583, 0.1474234163761139, -0.05624258890748024, 0.987457275390625, 0.01384864840656519, -0.0575251542031765, 0.001065280637703836, -3.9396166801452637, 0.03066672384738922, 8.944023132324219]","[0.06311845671027669, 0.05542429560738982, 0.0, 0.0]","[0.020627663632728672, 3.8093407649906554, 0.0, 0.0]",[],1663166055.28131
3,0.9837620854377747,0.9753150315955281,0.0,0.0,1.381885051727295,-0.9679418802261353,-0.9368601031601429,0.0,0.0,-1.762404203414917,"[-0.00544595206156373, 0.14759725332260132, -0.056227851659059525, 0.9874329566955566, 0.01491392869502306, -0.06498211622238159, -0.001065280637703836, -3.9684016704559326, -0.0076218172907829285, 9.00086498260498]","[0.0, 0.08192099460926534, 0.0, 0.0]","[0.13821077000032775, 3.963773635708802, 0.0, 0.0]",[],1663166055.2873333
4,0.9822273254394531,0.9753150315955281,0.0,0.0,1.4152638912200928,-0.9679418802261353,-0.9368601031601429,0.0,0.0,-1.775755763053894,"[-0.005302807781845331, 0.14776593446731567, -0.05621028319001198, 0.9874094724655151, 0.015979209914803505, -0.07030852138996124, 0.002130561275407672, -4.006782054901123, 0.08809953927993774, 8.99612808227539]","[0.0, 0.09015625438553498, 0.0, 0.0]","[0.18524392419813768, 3.952334242394225, 0.0, 0.0]",[],1663166055.2937365
5,0.9837620854377747,0.9753150315955281,0.0,0.0,1.395236611366272,-0.9679418802261353,-0.9368601031601429,0.0,0.0,-1.7690799236297607,"[-0.005154995247721672, 0.14790606498718262, -0.05619070678949356, 0.987390398979187, 0.01384864840656519, -0.07456964254379272, 0.004261122550815344, -4.02597188949585, 0.04502493143081665, 9.0387601852417]","[0.1808884216987742, 0.10232983988835871, 0.0, 0.0]","[0.1069532542647488, 3.8819112067191837, 0.0, 0.0]",[],1663166055.300501
6,0.9837620854377747,0.9702876345254481,0.0,-0.9362592860591866,1.3685334920883179,-0.9679418802261353,-0.9368601031601429,0.0,0.0,-1.762404203414917,"[-0.005010221619158983, 0.14804664254188538, -0.05616340413689613, 0.9873716235160828, 0.012783367186784744, -0.0756349265575409, 0.002130561275407672, -3.9588067531585693, 0.0833134725689888, 8.92033863067627]","[0.16717308727406133, 0.12238007684429061, 0.0, 0.0]","[0.014673367294455526, 3.6892303181017176, 0.0, 0.0]",[],1663166055.3058708
7,0.9837620854377747,0.9753150315955281,0.0,0.9452831685401444,1.3418304920196533,-0.9679418802261353,-0.9368601031601429,0.0,0.0,-1.762404203414917,"[-0.0049134958535432816, 0.14812639355659485, -0.05614849552512169, 0.9873610138893127, 0.01384864840656519, -0.08415716886520386, -0.001065280637703836, -3.9875917434692383, 0.04502493143081665, 9.071917533874512]","[0.07802562224417128, 0.046828305565218144, 0.0, 0.0]","[0.024795538545675254, 3.7310559314616896, 0.0, 0.0]",[],1663166055.3111892
8,0.9822273254394531,0.9753150315955281,0.0,0.0,1.3752093315124512,-0.9679418802261353,-0.9368601031601429,0.0,0.0,-1.762404203414917,"[-0.0047700838185846806, 0.148223415017128, -0.056128427386283875, 0.9873483180999756, 0.009587525390088558, -0.08735301345586777, 0.002130561275407672, -3.9971868991851807, 0.09767167270183563, 8.835075378417969]","[0.0401600258702491, 0.0, 0.0, 0.0]","[0.07123277718889427, 3.7610835431839234, 0.0, 0.0]",[],1663166055.3237286
9,0.9822273254394531,0.9753150315955281,0.0,0.0,1.3618577718734741,-0.9679418802261353,-0.9368601031601429,0.0,0.0,-1.762404203414917,"[-0.004416014067828655, 0.14841921627521515, -0.056064024567604065, 0.9873241782188416, 0.010652806609869003, -0.09907110035419464, 0.002130561275407672, -3.906033754348755, 0.08809953927993774, 8.953496932983398]","[0.09531821698102419, 0.15353019627630252, 0.0, 0.0]","[0.10040480935647952, 3.768588854657427, 0.0, 0.0]",[],1663166055.3317544
