,l_knee_pos,l_hall_pos,l_knee_vel,l_hall_vel,l_knee_eff,r_knee_pos,r_hall_pos,r_knee_vel,r_hall_vel,r_knee_eff,imu,l_pressure,r_pressure,command,timestamp
0,1.0743111371994019,1.337631247036279,0.0,8.061110735490652e-10,0.0,-1.2409905195236206,-1.193437052975029,0.0,-7.192137789233632e-10,-0.11348814517259598,"[-0.02307339385151863, 0.13220834732055664, 0.06862740963697433, 0.9885741472244263, -0.03195841982960701, -0.09907110035419464, -0.018109770491719246, -3.5030415058135986, 0.05938313156366348, 9.13823413848877]","[0.0, 5.20171971515913, 4.433232989114005, 1.9931051413455791]","[1.4849523809051637, 9.967721433983952, 3.9850547213249485, 0.0]",[],1659363443.73374
1,1.072776436805725,1.3345632854605078,0.0,-0.02200705210887824,0.0,-1.2440584897994995,-1.1965050145508,0.0,-0.02200705210887824,0.0,"[-0.023003198206424713, 0.1322241574525833, 0.06824909895658493, 0.9885998368263245, -0.03408898040652275, -0.10439750552177429, -0.019175050780177116, -3.4790537357330322, 0.0833134725689888, 9.24718189239502]","[0.052187804516919824, 5.580612539526507, 4.675759293803191, 1.869579065281759]","[1.3623330983431337, 9.91805560356331, 3.8585475124743995, 0.0]",[],1659363443.8731482
2,1.0743111371994019,1.337631247036279,0.0,0.6717809192953946,0.0,-1.2440584897994995,-1.193437052975029,0.0,0.6717809192953946,0.046730414032936096,"[-0.022997945547103882, 0.13221557438373566, 0.0682377889752388, 0.9886019229888916, -0.02982785739004612, -0.10546278208494186, -0.019175050780177116, -3.512636423110962, 0.08809953927993774, 9.1240234375]","[0.0, 5.544083453678985, 4.566536468012894, 1.9039209647445863]","[1.2651971397505626, 10.212153781771296, 3.849673837463468, 0.0]",[],1659363443.877715
3,1.0743111371994019,1.337631247036279,0.0,0.0,0.0,-1.245592474937439,-1.193437052975029,0.0,0.0,0.06675773113965988,"[-0.022989483550190926, 0.1322069615125656, 0.06821861863136292, 0.9886046051979065, -0.03515426069498062, -0.09907110035419464, -0.019175050780177116, -3.5078389644622803, 0.13596020638942719, 9.152444839477539]","[0.0, 5.603539659481874, 4.59864428865124, 1.8892779505294162]","[1.3383495262042069, 10.17762376575012, 3.8966135904865395, 0.0]",[],1659363443.8827858
4,1.0743111371994019,1.337631247036279,0.0,0.0,0.0,-1.2440584897994995,-1.193437052975029,0.0,0.0,-0.020027320832014084,"[-0.022970329970121384, 0.13221636414527893, 0.06819028407335281, 0.9886057376861572, -0.02982785739004612, -0.09907110035419464, -0.018109770491719246, -3.4646613597869873, 0.11681593954563141, 9.152444839477539]","[0.0, 5.475299790737045, 4.619571244796585, 2.0016225761306883]","[1.3764252488124613, 10.112052893600518, 3.936399017361606, 0.0]",[],1659363443.8918362
5,1.0743111371994019,1.337631247036279,0.0,0.0,0.0,-1.2440584897994995,-1.193437052975029,0.0,0.0,0.0,"[-0.022949907928705215, 0.13220402598381042, 0.06814181804656982, 0.9886112213134766, -0.02982785739004612, -0.09800581634044647, -0.020240332931280136, -3.54142165184021, 0.15510448813438416, 9.22823429107666]","[0.0, 5.517657961527513, 4.573130561663321, 2.161354652648094]","[1.3215617375440771, 9.857141550755724, 4.03113819783921, 0.0]",[],1659363443.9064753
6,1.0743111371994019,1.337631247036279,0.0,0.0,0.0,-1.2440584897994995,-1.193437052975029,0.0,0.0,0.0,"[-0.022944312542676926, 0.1321929693222046, 0.06811727583408356, 0.9886144995689392, -0.03621954098343849, -0.10013637691736221, -0.018109770491719246, -3.5318264961242676, 0.09288559854030609, 9.21402359008789]","[0.0, 5.569343589457034, 4.610398127851771, 2.154966379341637]","[1.2553048282845642, 10.13882384712751, 3.900909414201864, 0.0]",[],1659363443.9196823
7,1.0743111371994019,1.337631247036279,0.0,0.0,0.0,-1.2440584897994995,-1.1965050145508,0.0,-0.09589146609065513,0.0,"[-0.022915100678801537, 0.13216648995876312, 0.06802944093942642, 0.9886247515678406, -0.03408898040652275, -0.09907110035419464, -0.020240332931280136, -3.536623954772949, 0.08809953927993774, 9.157181739807129]","[0.0, 5.483848808243255, 4.671747196629476, 2.0697770429510536]","[1.213033270756776, 10.128347155145898, 4.003661745778272, 0.0]",[],1659363443.9516764
8,1.0743111371994019,1.337631247036279,0.0,0.0,0.0,-1.2440584897994995,-1.193437052975029,0.0,0.0772062369298811,0.0,"[-0.022905590012669563, 0.13217119872570038, 0.06792058050632477, 0.9886318445205688, -0.03302370011806488, -0.09907110035419464, -0.020240332931280136, -3.4934463500976562, 0.06895527243614197, 9.11928653717041]","[0.0, 5.364157957004638, 4.651965765158861, 2.0101431663977958]","[1.4681645922450342, 10.150855115298965, 3.983054194362404, 0.0]",[],1659363443.9914136
9,1.072776436805725,1.3345632854605078,0.0,-0.5525102408374102,0.0,-1.2440584897994995,-1.193437052975029,0.0,0.0,0.0,"[-0.022910425439476967, 0.13216674327850342, 0.06787750124931335, 0.9886353015899658, -0.03089313767850399, -0.09907110035419464, -0.018109770491719246, -3.5030415058135986, 0.08809953927993774, 9.13349723815918]","[0.0, 5.244856325582438, 4.592910294172608, 1.9691455665291184]","[1.3755252197548622, 10.149689758925543, 4.007954171570943, 0.0]",[],1659363443.9969664
